id,title,type,release_year,age_certification,genres,imdb_score,tmdb_score,stream
tm488299,My Kingdom Come,MOVIE,2019,,"['documentation', 'european']",,,3
tm814205,Jackpot,MOVIE,2019,,"['action', 'comedy']",5.2,3.3,3
ts105631,Bulge Bracket,SHOW,2020,TV-14,"['comedy', 'drama']",5.3,,3
tm475423,Line Walker 2: Invisible Spy,MOVIE,2019,,"['drama', 'action', 'crime', 'thriller']",6.1,6.9,3
tm461150,HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross,MOVIE,2019,,"['drama', 'action']",7.4,8.0,3
tm849043,Pattas,MOVIE,2020,,['action'],,6.8,3
ts221220,Victoria Small,SHOW,2019,,"['comedy', 'drama', 'romance']",6.0,6.7,3
tm1046919,DDP: Relentless,MOVIE,2020,,['documentation'],7.3,8.5,3
tm516111,See You Soon,MOVIE,2019,R,"['romance', 'comedy', 'drama']",5.4,6.5,3
tm823912,Giants Being Lonely,MOVIE,2019,,"['drama', 'sport']",5.3,4.5,3
tm927924,V,MOVIE,2020,,"['thriller', 'crime', 'action']",7.0,5.9,3
tm963302,Small Town Remedies,MOVIE,2020,,['drama'],,,3
tm501551,Professor Shanku O El Dorado,MOVIE,2019,,"['drama', 'scifi']",5.3,6.0,3
tm420666,Arjun Patiala,MOVIE,2019,,"['romance', 'action', 'comedy']",4.4,3.6,3
ts218407,Chris Tall Presents...,SHOW,2019,,['comedy'],3.7,,3
tm875931,Borealis,MOVIE,2020,,['documentation'],7.3,,3
tm887610,Happiness Continues,MOVIE,2020,,"['music', 'documentation']",7.4,7.7,3
tm853516,Go Don't Go,MOVIE,2020,,"['scifi', 'drama', 'thriller']",3.5,6.7,3
tm814650,Brochevarevarura,MOVIE,2019,,"['comedy', 'thriller']",8.0,7.1,3
tm873965,Turn of the Cheek,MOVIE,2020,,['drama'],7.5,5.0,3
tm824343,Last Days,MOVIE,2019,,['drama'],9.0,,3
tm947582,Konga TNT,MOVIE,2020,,"['horror', 'scifi', 'comedy', 'action']",1.9,,3
tm828564,I'll Never Forget You: The Last 72 Hours of Lynyrd Skynyrd,MOVIE,2019,PG-13,['documentation'],6.6,,3
tm462460,Camp Wedding,MOVIE,2019,,"['horror', 'comedy']",3.2,4.2,3
ts294685,#IGotThis,SHOW,2020,,['documentation'],,,3
ts265139,Cave Club,SHOW,2020,,"['animation', 'action']",7.8,9.0,3
ts92399,Mind The Malhotras,SHOW,2019,,['comedy'],6.6,5.2,3
tm939317,Varmaa,MOVIE,2020,,['romance'],,4.0,3
tm827780,36 Husbands,MOVIE,2019,,['comedy'],5.9,6.0,3
tm514370,Diamond in the Rough,MOVIE,2019,,['drama'],6.4,,3
tm464331,A Room Full of Nothing,MOVIE,2019,,"['comedy', 'drama', 'romance']",3.3,3.7,3
tm864372,Antarctica,MOVIE,2020,,"['comedy', 'romance', 'drama', 'fantasy']",5.3,6.0,3
tm678676,William Tecumseh Sherman: Beyond the March to the Sea,MOVIE,2019,,['documentation'],7.1,,3
tm907955,GANG,MOVIE,2020,,['comedy'],,6.0,3
tm413377,Yatra,MOVIE,2019,G,"['history', 'romance', 'drama']",8.1,6.4,3
tm947065,Aakaasam Nee Haddhu Ra,MOVIE,2020,,[],,,3
tm961892,The Exorcism in Amarillo,MOVIE,2020,,['horror'],3.7,4.0,3
tm976121,Out Of Time,MOVIE,2020,,['drama'],,,3
tm819850,Thorp,MOVIE,2020,,"['thriller', 'comedy', 'drama', 'romance', 'scifi']",5.4,,3
tm678361,A Rock N' Roll Heart,MOVIE,2019,,"['comedy', 'romance']",6.2,,3
tm880145,Warmed-Over Krautrock,MOVIE,2020,,['comedy'],5.1,,3
ts191118,Off the Cuf,SHOW,2019,,['reality'],7.3,,3
tm956129,Near Enemies,MOVIE,2020,,"['action', 'war']",3.7,6.0,3
tm818538,Ambili,MOVIE,2019,,"['comedy', 'drama']",7.0,6.7,3
tm949054,Killing Byron Bravo,MOVIE,2020,,['thriller'],,,3
tm846387,Only Cloud Knows,MOVIE,2019,,['drama'],,5.3,3
ts234518,Wie het laatst lacht...,SHOW,2020,,['comedy'],,,3
ts88687,Heavenly Sword and Dragon Slaying Sabre,SHOW,2019,,['action'],,7.2,3
tm903261,Screwdriver,MOVIE,2020,,['horror'],3.3,3.0,3
tm905362,Mustang Saviors,MOVIE,2020,,['documentation'],8.5,,3
tm898065,Penguin,MOVIE,2020,,['thriller'],,4.6,3
ts298837,Badanamu Stories,SHOW,2020,TV-Y,['animation'],3.4,,3
tm464682,Falaknuma Das,MOVIE,2019,R,"['romance', 'thriller', 'crime', 'action']",6.6,6.8,3
tm449387,Howie Mandel Presents Howie Mandel at the Howie Mandel Comedy Club,MOVIE,2019,,['comedy'],6.8,6.0,3
tm860515,Gantumoote,MOVIE,2019,,"['drama', 'romance']",,7.3,3
tm922815,Blondie Maxwell Never Loses,MOVIE,2020,R,"['thriller', 'action', 'crime', 'scifi']",4.6,3.6,3
tm810209,The 12th Suspect,MOVIE,2019,,['thriller'],,7.6,3
tm877147,Golkeri,MOVIE,2020,,"['drama', 'comedy']",6.9,,3
ts113028,Skulls and Roses,SHOW,2019,,['reality'],4.2,6.5,3
tm816452,The Dark Dance,MOVIE,2020,,"['crime', 'romance', 'thriller']",6.5,,3
tm452025,Mikhael,MOVIE,2019,,"['family', 'thriller', 'action', 'european']",4.9,4.5,3
tm1066013,Stray Dogs,MOVIE,2020,,['thriller'],5.7,8.0,3
tm891034,Immortal Combat the Code,MOVIE,2019,,['scifi'],,4.3,3
tm886472,The Devils Heist,MOVIE,2020,,['horror'],,5.0,3
ts251536,Prime Rewind: Inside The Boys,SHOW,2020,TV-MA,[],5.6,7.2,3
tm944273,Scary Bride,MOVIE,2020,,"['horror', 'comedy']",2.5,6.0,3
tm1003143,Surviving America,MOVIE,2020,,['documentation'],3.3,1.0,3
ts109074,Fundamentally Cynical,SHOW,2019,TV-14,"['animation', 'scifi']",8.8,,3
tm858815,College Kumar,MOVIE,2020,,"['comedy', 'drama']",,,3
tm955145,Lost at Christmas,MOVIE,2020,,"['comedy', 'drama', 'romance']",5.1,5.4,3
tm964447,Kaatskill Kannibals,MOVIE,2020,,['horror'],3.4,,3
ts265292,Beyond the Check Worker Owner Edition,SHOW,2020,,['reality'],,,3
tm448703,Unda,MOVIE,2019,,"['drama', 'thriller', 'action', 'comedy']",8.0,7.2,3
tm904195,Electrician,MOVIE,2020,,['drama'],7.3,,3
tm855441,Tokoloshe: An African Curse,MOVIE,2020,,['horror'],4.7,,3
tm840458,Rock N' Roll Christmas,MOVIE,2019,PG,['comedy'],,5.8,3
tm828297,Sixer,MOVIE,2019,G,"['comedy', 'romance']",5.8,5.4,3
tm942446,Manne No 13,MOVIE,2020,,"['horror', 'thriller']",3.2,10.0,3
ts228563,Yes & Yoga,SHOW,2019,,[],,,3
tm488663,Little Kingdom,MOVIE,2019,,"['war', 'drama', 'european']",4.6,4.5,3
ts231707,"Cavendish, the Scottish school",SHOW,2019,,['drama'],4.6,,3
tm922257,Juvenile Delinquents,MOVIE,2020,R,['drama'],6.1,1.0,3
tm833072,Chanakya,MOVIE,2019,,"['thriller', 'action']",5.5,7.2,3
tm457231,Fixies VS Crabots,MOVIE,2019,,['animation'],,9.0,3
ts251348,Love Story of Court Enemies,SHOW,2020,,"['drama', 'history', 'romance']",,,3
tm945956,The Family Tree,MOVIE,2020,,"['romance', 'drama']",5.8,2.0,3
tm870326,L'Enfant Terrible,MOVIE,2019,,"['fantasy', 'romance', 'drama']",7.3,9.0,3
tm851758,William Lee Martin: The Nutcracker,MOVIE,2019,,['comedy'],7.0,,3
tm849871,"No andaba muerto, estaba de parranda",MOVIE,2020,,['comedy'],5.2,6.3,3
tm506313,Bheemasena Nalamaharaja,MOVIE,2020,,['drama'],7.1,10.0,3
tm679884,Chambal,MOVIE,2019,,"['drama', 'thriller']",7.4,3.0,3
tm928221,Interviewing Monsters and Bigfoot,MOVIE,2020,,['comedy'],3.2,8.0,3
tm826283,The Passenger,MOVIE,2020,,"['drama', 'thriller']",4.3,6.5,3
tm448705,Mamangam,MOVIE,2019,PG-13,"['thriller', 'drama', 'history', 'war', 'comedy', 'action']",5.5,7.1,3
tm832728,A Christmas Crush,MOVIE,2019,,"['comedy', 'romance']",4.5,4.5,3
tm988623,Chasing the Rain,MOVIE,2020,,['drama'],4.7,7.0,3
ts90873,Haunted State,SHOW,2019,,['documentation'],6.2,10.0,3
tm827495,Bastaard,MOVIE,2019,,"['thriller', 'european']",6.0,5.8,3
tm834989,Crucified,MOVIE,2019,,['horror'],5.2,5.0,3
tm831112,Venky Mama,MOVIE,2019,,"['drama', 'action', 'comedy']",5.4,5.2,3
tm896725,The Black Emperor of Broadway,MOVIE,2020,,['drama'],5.2,6.5,3
tm943442,No Love Lost,MOVIE,2019,,['thriller'],,,3
tm899557,Anonymous Vol. 1 - The Dreamland Adventures the Mysteries of Atlantis,MOVIE,2020,,"['scifi', 'thriller', 'reality', 'action']",7.8,,3
tm1108690,Play,MOVIE,2019,,['drama'],5.8,4.8,3
tm456871,Dhilluku Dhuddu 2,MOVIE,2019,PG,"['comedy', 'horror']",5.4,4.8,3
tm876614,Yoga for Health: Depression,MOVIE,2019,,[],,,3
tm680019,Rolling Stone: Life and Death of Brian Jones,MOVIE,2019,PG-13,"['documentation', 'music']",6.3,7.5,3
tm813327,Gulabo Sitabo,MOVIE,2020,,"['comedy', 'drama']",6.3,5.9,3
tm493990,Happy Cleaners,MOVIE,2019,,"['family', 'drama']",6.6,7.0,3
tm948246,Complete Strangers,MOVIE,2020,,"['thriller', 'drama', 'romance']",4.5,,3
tm494841,Shadaa,MOVIE,2019,,"['comedy', 'music', 'romance']",6.3,4.5,3
ts233408,Wildest Places,SHOW,2019,,['documentation'],8.7,10.0,3
tm858198,Halal Love Story,MOVIE,2020,,['comedy'],,6.4,3
tm976582,The Infernal Walker,MOVIE,2020,,['drama'],,5.0,3
tm592046,Burning Kentucky,MOVIE,2019,PG-13,['thriller'],4.6,1.7,3
tm915372,Alex's Strip,MOVIE,2020,,['drama'],,7.2,3
tm1102831,Pull of the North,MOVIE,2020,,[],,,3
tm874997,Steuben County,MOVIE,2020,,['thriller'],3.2,,3
tm899475,Ruin Agency,MOVIE,2020,,['comedy'],,,3
ts91649,Content,SHOW,2019,,['comedy'],8.1,,3
tm888728,The Incoherents,MOVIE,2019,,['comedy'],,5.5,3
tm456659,To Let,MOVIE,2019,,"['drama', 'family', 'comedy']",7.9,6.7,3
tm824367,Knuckle City,MOVIE,2019,,"['crime', 'drama']",7.2,,3
tm853728,Doctor Lisa,MOVIE,2020,,"['drama', 'history']",7.2,7.9,3
tm507692,Mary 4 Mayor,MOVIE,2020,,"['comedy', 'family']",6.2,,3
tm987538,Erica Rhodes: I Love You More,MOVIE,2019,,[],,,3
tm881697,Valayam,MOVIE,2020,PG,['thriller'],5.8,,3
tm949057,2 Below 0,MOVIE,2019,PG-13,"['comedy', 'drama', 'history', 'romance']",,,3
tm846623,One Last Christmas,MOVIE,2019,,['drama'],,,3
tm973819,I Am Norman,MOVIE,2020,,[],,,3
tm958845,The Prayer List,MOVIE,2020,,['drama'],6.0,,3
tm883213,Monster SeaFood Wars,MOVIE,2020,,['scifi'],,3.3,3
tm839501,Ardab Mutiyaran,MOVIE,2019,,['drama'],7.3,8.5,3
tm534540,The Wake of Light,MOVIE,2019,,"['drama', 'romance']",5.7,2.0,3
tm983946,The Road Ahead,MOVIE,2020,,['drama'],5.1,5.8,3
tm563716,Chandigarh Amritsar Chandigarh,MOVIE,2019,,['romance'],,6.2,3
tm495438,Muklawa,MOVIE,2019,,['drama'],6.1,7.8,3
tm920609,Danny,MOVIE,2020,G,['thriller'],,2.0,3
tm536817,Emerald Run,MOVIE,2020,PG-13,['action'],4.6,,3
tm940577,Jonas Kaufmann - Ein Weltstar ganz privat,MOVIE,2020,,['documentation'],8.3,10.0,3
tm483272,The Birth of Deceit,MOVIE,2019,,"['thriller', 'horror']",5.8,,3
tm911234,Switzerland,MOVIE,2020,,['drama'],7.1,3.0,3
tm884609,Search Out,MOVIE,2020,,['thriller'],,4.8,3
tm533229,Once a Marine,MOVIE,2020,,"['documentation', 'war']",8.4,6.5,3
tm1121816,Mike Gaffney: Dummy Magnet,MOVIE,2020,,['comedy'],,,3
tm898177,Child Support,MOVIE,2019,,['comedy'],5.8,,3
ts284232,What Went Wrong: Countdown to Catastrophe,SHOW,2019,,['documentation'],7.0,,3
tm939222,Putham Pudhu Kaalai,MOVIE,2020,,"['drama', 'family']",6.8,6.6,3
tm1018984,Double Down,MOVIE,2020,,['drama'],4.4,,3
tm827971,Big Top Evil,MOVIE,2019,,['horror'],3.2,1.5,3
tm863935,Theatre: A Love Story,MOVIE,2020,PG-13,['romance'],,7.7,3
tm949215,Max and Me,MOVIE,2020,PG-13,"['drama', 'romance']",5.6,,3
tm864320,ReVisitant,MOVIE,2019,,['horror'],3.9,4.0,3
tm881842,Bonus,MOVIE,2020,,['drama'],,6.0,3
tm683808,Smile Please,MOVIE,2019,,['drama'],7.0,,3
tm679132,Gubbi Mele Bramhastra,MOVIE,2019,,['comedy'],5.0,5.3,3
tm428636,Ghost Walk,MOVIE,2019,,['fantasy'],,5.0,3
tm1011095,El mundo fuera,MOVIE,2020,,['documentation'],6.4,,3
tm840050,Sushi by Biswa Kalyan Rath,MOVIE,2019,,['comedy'],,7.4,3
tm468026,Chance,MOVIE,2019,,"['drama', 'animation', 'action']",4.3,,3
tm480375,Wallflower,MOVIE,2019,R,"['crime', 'drama', 'music', 'thriller']",6.1,6.0,3
tm859257,Madha,MOVIE,2020,,['thriller'],5.1,4.0,3
tm863548,Luv Ni Love Storys,MOVIE,2020,,"['drama', 'romance']",7.0,,3
tm916938,Cocktail,MOVIE,2020,G,['comedy'],,4.0,3
tm676341,Christmas Coupon,MOVIE,2019,,['romance'],3.3,5.3,3
tm979941,Paranormal Doorways,MOVIE,2020,,['horror'],,,3
tm1126302,Transcendental Layover,MOVIE,2020,,"['crime', 'thriller']",6.9,,3
tm957127,Middle Class Melodies,MOVIE,2020,,"['comedy', 'drama', 'romance']",7.8,6.7,3
tm945146,Stealing Chaplin,MOVIE,2020,R,['drama'],5.3,2.0,3
tm460648,Devi 2,MOVIE,2019,G,"['horror', 'comedy']",3.9,3.2,3
tm814557,Attack of the Demons,MOVIE,2019,,"['horror', 'animation']",5.8,7.0,3
tm950350,Hotel Limbo,MOVIE,2020,,"['romance', 'comedy', 'drama']",5.4,5.0,3
tm454801,"Nowhere, Michigan",MOVIE,2019,,"['thriller', 'crime']",5.3,,3
tm876762,Skydog,MOVIE,2020,,"['family', 'thriller']",3.0,6.9,3
tm845659,Bharaate,MOVIE,2019,,"['drama', 'action']",4.7,5.0,3
tm501938,Kaappaan,MOVIE,2019,,"['action', 'thriller', 'drama']",6.2,5.8,3
tm483013,The Irish Comedy Tour,MOVIE,2019,,['comedy'],5.3,,3
tm815229,White Savior: Racism in the American Church,MOVIE,2019,,"['documentation', 'history']",5.5,,3
tm457378,Cradles for Cash,MOVIE,2019,,['drama'],4.0,6.4,3
tm827653,The Creatress,MOVIE,2019,,"['drama', 'comedy']",4.2,8.2,3
tm831061,Magamuni,MOVIE,2019,PG-13,"['thriller', 'crime', 'drama']",7.8,6.9,3
tm822236,Snowbound for Christmas,MOVIE,2019,PG,"['comedy', 'romance']",5.2,6.1,3
tm863640,The Alpha Test,MOVIE,2020,,"['horror', 'scifi', 'thriller']",3.4,,3
tm457111,Matt Braunger: Finally Live in Portland,MOVIE,2019,,['comedy'],7.4,,3
ts226596,Miss Truth,SHOW,2020,,"['drama', 'history', 'romance']",8.3,9.0,3
tm853158,Choosi Choodangaane,MOVIE,2020,,"['drama', 'romance']",6.4,5.0,3
tm838042,Celeste Barber: Challenge Accepted,MOVIE,2019,,['comedy'],,4.0,3
tm840070,My Story,MOVIE,2019,,"['drama', 'european']",5.3,,3
tm514223,Ghost Box,MOVIE,2019,,"['drama', 'horror']",3.5,,3
tm843693,George Reddy,MOVIE,2019,,['action'],6.9,6.1,3
ts237801,Fake Princess,SHOW,2020,,[],,1.0,3
tm948991,Crucifixion Quake,MOVIE,2020,,['documentation'],6.8,,3
tm820938,Aadai,MOVIE,2019,,"['thriller', 'drama']",6.2,6.2,3
tm875461,The Sneak Over,MOVIE,2020,,['family'],5.6,,3
tm859690,The Outsider,MOVIE,2019,,['western'],,4.4,3
tm454464,Pegasus,MOVIE,2019,,"['comedy', 'fantasy', 'sport']",6.3,6.4,3
tm865986,Indha Nilai Maarum,MOVIE,2020,,"['drama', 'comedy']",6.4,,3
ts269240,Qin Dynasty Epic,SHOW,2020,,"['drama', 'history']",6.5,9.0,3
tm524178,Penny Land,MOVIE,2019,,"['comedy', 'drama']",5.4,,3
tm833827,25 Sets,MOVIE,2019,,"['documentation', 'comedy']",6.8,,3
tm901360,Blunderpuss,MOVIE,2020,,"['comedy', 'drama']",4.2,,3
tm502245,To Hell and Gone,MOVIE,2019,,['western'],5.7,4.0,3
tm849815,V1 Murder Case,MOVIE,2019,,"['thriller', 'drama']",7.0,5.8,3
tm463215,Milan Talkies,MOVIE,2019,,"['drama', 'romance']",5.0,3.5,3
tm485701,Kannadi,MOVIE,2019,,"['romance', 'drama', 'horror', 'thriller', 'comedy']",7.2,6.0,3
tm855583,Choricha Mamla,MOVIE,2020,,"['drama', 'comedy']",6.5,,3
tm898785,Urartu. The Forgotten Kingdom,MOVIE,2020,,"['drama', 'documentation']",6.5,,3
tm948791,Time Sleeper,MOVIE,2020,,"['scifi', 'drama']",4.1,,3
tm982060,A Sunburnt Christmas,MOVIE,2020,,"['crime', 'comedy']",6.8,7.2,3
tm975429,Loco,MOVIE,2020,PG-13,"['thriller', 'drama']",,6.5,3
tm1148716,Jeff Allen: Honor Thy Wife,MOVIE,2020,,[],,,3
tm992473,Bigfoot: The Conspiracy,MOVIE,2020,,['thriller'],3.9,4.5,3
tm892473,Ponmagal Vandhal,MOVIE,2020,,"['thriller', 'drama', 'crime']",6.8,6.6,3
tm1056644,Yakov Smirnoff: United We Laugh,MOVIE,2020,,['comedy'],,,3
tm478218,Pogey Beach,MOVIE,2019,,['comedy'],4.2,5.3,3
tm948188,Victoria,MOVIE,2020,,"['comedy', 'drama']",6.3,5.0,3
tm407828,Carlinhos & Carlão,MOVIE,2020,,"['comedy', 'drama']",6.3,7.1,3
tm448269,N.T.R: Kathanayakudu,MOVIE,2019,,['drama'],5.8,5.1,3
tm472192,Good Kisser,MOVIE,2019,,"['drama', 'comedy', 'romance']",4.3,4.6,3
tm467801,Gangs of Madras,MOVIE,2019,PG,"['drama', 'action']",5.4,8.0,3
tm522276,Maggie Shayne's Embrace the Twilight,MOVIE,2019,,"['romance', 'thriller', 'action', 'drama', 'fantasy']",4.5,,3
tm836747,It Stopped Raining,MOVIE,2020,,['drama'],6.0,7.2,3
tm816689,Khandaani Shafakhana,MOVIE,2019,,"['drama', 'comedy']",4.3,6.2,3
tm1020516,House of Quarantine,MOVIE,2020,,['thriller'],6.6,,3
tm432655,Second Life,MOVIE,2019,,['drama'],6.1,6.9,3
tm571310,Blanco,MOVIE,2020,,"['drama', 'thriller']",6.2,,3
tm352817,Ghost in the Graveyard,MOVIE,2019,,"['drama', 'horror', 'romance', 'thriller', 'action']",4.4,4.2,3
tm892373,Decoding COVID-19,MOVIE,2020,,['documentation'],,,3
tm459906,When the Moon Was Full,MOVIE,2019,,"['drama', 'crime', 'romance', 'thriller']",6.8,6.2,3
tm867083,Prawaas,MOVIE,2020,,"['drama', 'family']",8.0,,3
tm914625,47 Days,MOVIE,2020,,"['thriller', 'drama']",5.1,,3
ts243944,Roots Less Traveled,SHOW,2020,,"['drama', 'history', 'reality']",8.2,,3
tm1084021,Caleb Elliott: Diary of a Smooth Black Kid,MOVIE,2020,,['comedy'],,,3
tm930885,Québexit,MOVIE,2020,PG-13,"['comedy', 'drama']",7.6,5.5,3
tm811622,Film Adventure,MOVIE,2019,,['drama'],,5.5,3
tm844590,Red Devil,MOVIE,2019,,['thriller'],,5.9,3
tm926042,Mambo Man,MOVIE,2020,,['drama'],8.6,,3
tm824465,The Farmer and the Belle: Saving Santaland,MOVIE,2020,,"['comedy', 'family', 'romance']",6.0,5.2,3
ts213242,A Place Called Hollywood,SHOW,2019,,['drama'],6.0,,3
tm679573,99,MOVIE,2019,,['drama'],6.3,8.0,3
tm933344,Intolerance: No More,MOVIE,2020,,['drama'],3.5,4.0,3
tm956412,The Man Who Walked Around the World,MOVIE,2020,,['documentation'],5.9,,3
tm486380,Nicole Burch: Never Been Kissed,MOVIE,2020,,['comedy'],7.7,,3
tm863496,Evil Everywhere,MOVIE,2019,,"['comedy', 'fantasy', 'horror', 'thriller']",3.4,,3
tm464683,Sawah,MOVIE,2019,,"['drama', 'comedy', 'european']",7.0,8.7,3
tm834852,Scarecrow County,MOVIE,2019,,"['thriller', 'horror']",3.6,9.0,3
tm979388,Break Even,MOVIE,2020,,['action'],5.1,5.0,3
tm868609,Freelancers,MOVIE,2019,PG-13,['documentation'],,,3
tm832083,Chicago at the Crossroad,MOVIE,2019,,"['documentation', 'crime']",6.5,1.0,3
tm906389,The Making of America's Most Dangerous City,MOVIE,2020,,['documentation'],5.8,,3
tm822516,3Bobule,MOVIE,2020,,"['comedy', 'european']",5.2,3.8,3
tm474669,Monster,MOVIE,2019,,['drama'],,6.3,3
tm965740,"Two's A Couple, 3's A Crowd",MOVIE,2020,,['drama'],,,3
tm1049086,Safe Inside,MOVIE,2019,,"['thriller', 'drama']",4.8,8.5,3
tm1048658,Big House,MOVIE,2020,,"['drama', 'comedy']",4.9,,3
tm494051,Light Visions,MOVIE,2019,,['scifi'],4.6,,3
tm1056923,Symptoma 20,MOVIE,2020,,['drama'],,,3
tm375273,Mask of Thorn,MOVIE,2019,,['horror'],2.9,5.3,3
tm470753,Space Dogs: Tropical Adventure,MOVIE,2020,,"['animation', 'family', 'action']",4.5,6.0,3
tm811654,Brother's Day,MOVIE,2019,,"['action', 'comedy', 'romance', 'thriller']",4.4,4.0,3
tm1088424,Fish in a Barrel,MOVIE,2020,,['documentation'],,,3
tm935204,Kabir Singh: Retiring Material,MOVIE,2020,PG,['comedy'],7.2,6.0,3
tm816487,1/2 New Year,MOVIE,2019,,"['comedy', 'drama']",4.8,6.5,3
tm983262,Price of Love,MOVIE,2020,,['drama'],6.0,,3
ts216972,D.N. Ace,SHOW,2019,,['animation'],6.9,,3
tm856774,Mayabazar 2016,MOVIE,2020,,"['drama', 'comedy', 'crime']",7.3,5.8,3
tm912112,Sufiyum Sujatayum,MOVIE,2020,,['drama'],,3.3,3
tm514957,Thatrom Thookrom,MOVIE,2020,PG-13,['action'],7.1,,3
tm822351,Grace & Saleem,MOVIE,2019,,"['comedy', 'romance']",5.5,,3
tm818683,Ye Re Ye Re Paisa 2,MOVIE,2019,,"['drama', 'comedy']",5.4,8.0,3
tm992829,Kitty Mammas,MOVIE,2020,,['comedy'],,6.8,3
tm453947,The House of Us,MOVIE,2019,,"['drama', 'documentation']",,6.7,3
tm900118,White Demise,MOVIE,2020,,"['drama', 'fantasy']",4.2,,3
tm825935,Ji bo azadiyê,MOVIE,2019,,"['war', 'drama']",7.3,6.3,3
tm818448,Timbertown,MOVIE,2019,,"['comedy', 'drama']",5.1,,3
tm813381,Takatak,MOVIE,2019,,['comedy'],6.2,,3
tm543684,Maserati: A Hundred Years Against All Odds,MOVIE,2020,PG,"['documentation', 'european']",5.5,,3
tm834888,Far Too Personal,MOVIE,2020,PG-13,"['comedy', 'drama', 'european']",4.4,5.7,3
tm838773,Elfette Saves Christmas,MOVIE,2019,,"['family', 'fantasy', 'comedy']",3.1,,3
tm812591,Elliott Morgan: Holy Shit,MOVIE,2019,,['comedy'],7.2,,3
tm950165,Unprescribed,MOVIE,2020,,"['documentation', 'war']",7.6,,3
tm875825,The lies we tell but the secrets we keep part 4,MOVIE,2019,,['drama'],8.2,,3
tm932605,Brash Boys Club,MOVIE,2020,,['documentation'],3.9,,3
tm460320,Havana Darkness,MOVIE,2019,,['thriller'],3.8,4.1,3
tm948988,Positive,MOVIE,2020,,['comedy'],2.9,5.0,3
tm876061,Rogue Cell: Shadow Warrior,MOVIE,2020,,"['action', 'thriller']",2.7,,3
tm987059,"Iván Marín, ¿por qué carajos?",MOVIE,2020,,['comedy'],,10.0,3
tm517463,The Dance,MOVIE,2019,,"['drama', 'thriller']",4.5,8.0,3
tm855047,The Party,MOVIE,2019,,"['family', 'comedy']",3.7,5.0,3
tm819788,Bhoot Chaturdashi,MOVIE,2019,,['horror'],3.3,4.5,3
tm461807,Romang,MOVIE,2019,,"['romance', 'drama']",6.8,8.5,3
tm835493,Goyenda Junior,MOVIE,2019,,['drama'],6.1,,3
tm926378,Os Espetaculares,MOVIE,2020,,"['comedy', 'drama']",5.7,7.0,3
tm460159,"Barry Brewer: Chicago, I'm Home",MOVIE,2019,,['comedy'],,10.0,3
tm819051,Pungo: A Witch's Tale,MOVIE,2020,,['fantasy'],6.2,4.0,3
tm522329,50K,MOVIE,2020,,"['crime', 'thriller']",5.4,,3
tm932590,Dreaming Grand Avenue,MOVIE,2020,,['drama'],5.5,6.0,3
tm822374,E.14,MOVIE,2020,,['drama'],5.0,,3
tm940070,The Eagle's Nest,MOVIE,2020,,['thriller'],5.7,2.5,3
tm831108,The Days of Noah: Judgment Hour,MOVIE,2019,,['documentation'],7.6,,3
tm871759,The Book of Job,MOVIE,2019,,"['comedy', 'drama']",5.2,5.0,3
tm478051,Sniper Corpse,MOVIE,2019,,['horror'],4.1,,3
tm487754,Like Blood,MOVIE,2019,,"['crime', 'drama', 'european']",6.6,10.0,3
tm823232,Mastermind,MOVIE,2019,,"['drama', 'thriller']",5.2,,3
tm948319,Patra Vaitha Nerupondru,MOVIE,2020,PG-13,"['thriller', 'action', 'crime']",6.6,6.0,3
tm681222,Inappropriate,MOVIE,2019,,['comedy'],6.1,8.0,3
tm861375,Ragala 24 Gantallo,MOVIE,2019,,['thriller'],5.1,5.0,3
tm463966,Love Lives Here,MOVIE,2019,,"['comedy', 'romance', 'drama']",7.3,6.5,3
tm682461,Jack & Daniel,MOVIE,2019,,"['action', 'thriller', 'drama']",4.6,3.6,3
tm884536,Good Friday,MOVIE,2020,,['drama'],,7.5,3
tm518734,One of the Good Ones,MOVIE,2019,PG-13,"['drama', 'romance']",5.9,2.0,3
tm869908,America's Forgotten,MOVIE,2020,,['documentation'],6.5,,3
tm486084,Onirica,MOVIE,2019,,['crime'],4.3,,3
tm897790,Finding Jay,MOVIE,2019,,['documentation'],3.7,2.0,3
tm571883,Threebound,MOVIE,2019,,"['romance', 'comedy']",7.3,2.0,3
tm873949,Charlene,MOVIE,2020,,['drama'],7.6,,3
tm840488,Kunal Rao: Done,MOVIE,2019,,['comedy'],,2.0,3
tm891157,Alone Wolf,MOVIE,2020,,['thriller'],4.2,4.0,3
tm926849,"Willie, Jamaley & The Cacacoon",MOVIE,2020,,['comedy'],5.1,,3
tm822410,Bornoporichoy: Grammar Of Death,MOVIE,2019,,['thriller'],5.2,5.5,3
tm985319,"Love, Repeat",MOVIE,2020,,"['romance', 'comedy', 'drama', 'family']",4.0,,3
tm483055,Mamá al volante,MOVIE,2019,,['comedy'],3.2,2.0,3
tm447466,Chickens Blood,MOVIE,2019,,['horror'],3.7,,3
tm822570,Iberion,MOVIE,2019,,"['comedy', 'thriller']",5.1,,3
tm857922,Local Boy,MOVIE,2020,,"['action', 'drama']",,,3
tm889999,AB aani CD,MOVIE,2020,,[],,8.8,3
tm972028,Writing Kim,MOVIE,2020,,"['drama', 'comedy']",6.4,1.0,3
tm978135,Aravind SA - I Was Not Ready Da,MOVIE,2020,,['comedy'],,8.0,3
