8166,ts313643,7.9,5.3
8167,tm1038112,,5.4
8168,ts219717,5.7,9.2
8169,ts287626,5.9,
8170,tm1129610,5.7,6.3
8171,ts272721,6.7,8.7
8172,tm1001912,5.3,6.8
8173,tm1037013,6.6,8.3
8174,tm1069278,3.7,4.4
8175,tm1043790,4.2,4.6
8176,ts279759,7.2,
8177,tm1058043,3.7,5.9
8178,tm1082861,7.3,9.0
8179,ts289659,7.3,
8180,tm976923,6.8,7.2
8181,tm452338,6.3,6.7
8182,tm1073705,5.3,6.2
8183,tm939986,4.6,4.5
8184,tm1042526,5.6,6.0
8185,ts250829,,7.8
8186,tm1003301,,6.1
8187,ts284130,7.9,7.8
8188,tm985594,6.0,5.8
8189,tm974862,6.2,7.8
8190,tm997957,4.0,5.5
8191,tm1065189,6.9,7.8
8192,ts271979,,10.0
8193,ts286635,7.1,
8194,ts288408,7.9,8.5
8195,tm983701,6.9,7.5
8196,tm983721,5.3,6.1
8197,ts331443,5.5,
8198,ts293549,8.4,5.5
8199,tm996448,5.1,6.8
8200,tm1063319,5.1,6.5
8201,tm899139,5.1,7.3
8202,ts286374,4.8,4.7
8203,ts320788,8.7,
8204,tm1022761,2.5,6.2
8205,tm1133268,4.7,10.0
8206,tm1040729,6.3,4.3
8207,tm1137644,6.3,6.4
8208,ts232617,7.3,
8209,ts304173,7.3,
8210,tm949869,3.6,5.3
8211,tm1075642,3.7,
8212,ts302695,2.7,9.4
8213,tm370934,4.1,3.0
8214,ts273453,4.9,5.5
8215,tm1076731,5.4,
8216,tm813666,3.5,
8217,ts12876,4.2,7.5
8218,tm1096860,,4.0
8219,tm934352,4.4,6.6
8220,ts314427,,
8221,tm991652,,6.3
8222,ts328449,,
8223,ts271315,7.7,8.0
8224,tm983969,6.6,6.4
8225,tm1182333,,7.0
8226,tm1108139,6.7,6.4
8227,tm896043,7.4,8.0
8228,tm1042413,5.6,
8229,ts318346,5.4,
8230,ts271509,4.6,10.0
8231,ts276887,8.4,
8232,ts230778,8.6,10.0
8233,tm975258,5.5,5.7
8234,tm879030,5.5,6.0
8235,tm1066925,3.9,
8236,ts322832,7.4,
8237,tm918576,6.1,6.0
8238,ts330888,7.0,
8239,ts289327,6.9,
8240,tm1105348,,
8241,ts321454,,
8242,ts330286,,
8243,ts290117,7.3,7.0
8244,ts330263,,
8245,ts317705,4.7,
8246,tm1018386,,9.0
8247,tm1111028,4.8,
8248,ts20945,8.6,7.6
8249,tm19248,8.2,8.0
8250,tm82253,8.1,7.8
8251,tm83884,7.8,7.4
8252,tm56584,7.9,7.6
8253,tm160494,7.8,7.7
8254,tm87233,8.6,8.3
8255,tm19424,7.3,7.2
8256,tm116781,8.0,7.6
8257,tm112005,4.0,3.6
8258,tm22806,7.7,7.2
8259,tm88001,7.3,7.3
8260,tm141715,7.5,7.2
8261,tm112415,3.7,4.1
8262,tm2838,7.1,7.0
8263,tm155610,7.5,7.3
8264,tm3781,7.6,7.5
8265,tm3541,7.8,7.7
8266,tm82560,7.9,7.5
8267,tm64852,7.4,6.9
8268,tm120863,7.8,7.2
8269,tm66903,7.0,6.5
8270,tm74259,7.6,7.4
8271,tm112424,6.6,6.5
8272,tm58979,7.4,7.1
8273,tm18385,7.8,7.7
8274,tm162994,6.3,6.1
8275,tm2721,7.7,7.4
8276,tm59314,7.2,6.9
8277,tm74188,6.7,6.3
8278,tm159958,7.3,7.3
8279,tm88469,7.6,7.1
8280,tm100997,7.0,6.6
8281,tm70212,6.5,5.6
8282,tm159975,7.1,6.8
8283,tm56594,6.3,6.4
8284,tm89268,6.9,6.8
8285,tm87972,7.4,7.2
8286,tm79732,6.7,6.1
8287,tm140201,7.2,6.9
8288,tm71517,7.3,7.1
8289,tm84154,7.6,7.4
8290,tm119274,,5.6
8291,tm52327,6.2,6.6
8292,tm5661,6.3,5.9
8293,tm6408,6.0,5.0
8294,tm140761,7.0,6.7
8295,tm1200,7.3,7.0
8296,tm138416,7.0,6.4
8297,tm17109,7.1,6.3
8298,tm108119,7.4,7.0
8299,tm52,6.4,6.3
8300,tm97774,5.3,4.0
8301,tm8190,7.2,6.5
8302,tm53452,7.4,7.3
8303,tm60168,6.5,6.7
8304,tm70223,7.0,6.6
8305,tm60798,6.4,5.8
8306,tm77319,6.2,5.8
8307,tm17383,5.9,5.1
8308,tm50402,7.2,6.8
8309,tm88502,7.1,6.4
8310,tm62593,6.9,6.3
8311,tm85417,7.1,6.8
8312,tm4525,7.1,6.7
8313,tm5051,6.7,6.7
8314,tm7107,6.6,6.8
8315,tm118203,5.1,5.8
8316,tm100333,7.3,6.9
8317,tm109275,6.9,7.0
8318,tm142410,5.8,5.4
8319,tm61613,7.3,6.9
8320,tm61597,6.4,5.8
8321,tm131025,7.5,7.3
8322,tm127199,7.3,7.0
8323,tm91719,7.4,7.4
8324,tm90549,6.8,6.3
8325,tm87103,7.1,6.3
8326,tm72646,7.2,7.0
8327,tm348419,,
8328,tm3083,7.3,6.7
8329,tm17025,7.1,7.0
8330,tm113262,7.4,7.3
8331,tm90149,6.4,6.0
8332,tm4412,5.9,
8333,tm67825,7.0,6.3
8334,tm5493,6.4,6.1
8335,tm72394,6.5,5.9
8336,tm16924,7.0,6.8
8337,tm82402,5.5,5.3
8338,tm158,6.9,6.5
8339,ts55748,8.6,6.9
8340,tm87277,4.9,5.5
8341,tm112752,6.5,6.3
8342,tm137796,6.9,6.3
8343,tm15689,6.6,6.5
8344,tm15954,6.9,6.5
8345,tm131957,5.5,5.4
8346,tm88605,6.4,5.5
8347,tm16906,,6.1
8348,tm165392,5.9,5.8
8349,tm163014,6.6,6.3
8350,tm67142,6.7,6.4
8351,tm131928,5.7,5.4
8352,tm53436,6.8,6.0
8353,tm83000,6.0,6.3
8354,tm88304,6.8,6.8
8355,tm106125,6.4,5.7
8356,tm107014,7.4,7.0
8357,tm115008,5.0,4.6
8358,tm64701,6.9,7.4
8359,tm89053,6.8,6.7
8360,tm84810,6.3,5.6
8361,tm83280,5.2,5.3
8362,tm101000,7.0,7.1
8363,tm105223,6.2,6.5
8364,tm91499,6.8,6.5
8365,tm78387,6.6,6.6
8366,tm142928,6.4,5.9
8367,tm79455,3.5,3.2
8368,tm113646,5.9,5.9
8369,tm115888,3.4,3.3
8370,tm64510,6.2,6.1
8371,tm61710,6.0,6.2
8372,tm4000,5.9,5.8
8373,tm17323,6.3,6.1
8374,tm14979,8.3,7.8
8375,tm147,5.7,5.3
8376,tm113731,6.9,6.7
8377,tm75528,5.8,5.1
8378,tm59440,5.7,5.0
8379,tm116645,6.1,6.0
8380,tm82159,5.3,5.4
8381,tm91623,6.8,6.6
8382,tm115641,7.2,6.9
8383,tm106886,6.7,6.4
8384,tm105675,5.9,6.1
8385,tm10223,7.0,6.9
8386,tm127645,7.1,6.9
8387,tm53734,4.8,
8388,tm5761,7.2,6.5
8389,tm78612,5.4,5.1
8390,tm64369,6.2,5.0
8391,tm89501,4.0,4.2
8392,tm154,6.2,5.7
8393,tm3491,6.4,6.3
8394,tm7350,5.8,5.7
8395,tm115793,6.3,5.4
8396,tm134133,4.9,3.6
8397,tm162999,4.8,4.9
8398,tm116740,7.0,6.8
8399,tm107305,6.0,5.0
8400,tm164439,6.8,5.0
8401,tm4237,6.5,6.0
8402,tm64700,7.3,6.8
8403,tm110834,5.3,5.0
8404,tm101797,5.3,4.9
8405,tm161889,6.6,6.3
8406,tm4086,5.3,5.2
8407,tm129565,7.4,7.3
8408,tm4401,6.7,6.5
8409,tm90223,6.4,5.6
8410,tm66273,6.3,5.7
8411,tm90019,6.8,6.5
8412,tm58781,6.6,6.1
8413,tm4826,6.0,4.8
8414,tm110938,4.4,4.2
8415,tm64321,6.2,7.1
8416,tm63937,6.5,5.9
8417,tm163415,6.8,6.3
8418,tm101294,5.5,5.2
8419,tm18496,6.5,6.2
8420,tm222549,6.0,
8421,tm101627,5.9,
8422,tm156395,4.2,8.3
8423,tm110555,6.3,6.2
8424,tm73705,4.5,4.1
8425,tm76780,4.2,5.5
8426,tm87549,5.4,5.1
8427,tm70023,6.5,6.0
8428,tm2363,5.8,4.4
8429,tm6305,5.2,5.6
8430,tm116534,7.1,7.0
8431,tm7637,6.3,6.5
8432,tm147347,6.6,6.5
8433,tm86688,5.5,4.6
8434,tm5668,6.3,6.0
8435,tm1521,5.1,4.6
8436,tm52591,6.2,6.3
8437,tm82883,6.3,6.0
8438,tm66818,5.9,5.5
8439,tm348410,6.5,
8440,tm5079,5.6,5.1
8441,tm110773,6.4,6.0
8442,tm2767,7.1,6.4
8443,tm7057,5.9,4.0
8444,tm165135,6.5,6.1
8445,tm69475,5.6,6.0
8446,tm82769,5.2,5.4
8447,tm73200,4.9,8.5
8448,tm112306,6.5,5.8
8449,tm81951,6.6,6.0
8450,tm100065,6.9,6.3
8451,tm20308,5.4,3.3
8452,tm76311,6.6,7.8
8453,tm163483,4.4,4.8
8454,tm69671,6.8,6.9
8455,tm7600,5.8,5.3
8456,tm5096,6.0,5.6
8457,tm89848,5.9,
8458,tm56124,5.3,5.1
8459,tm85884,6.8,6.1
8460,tm4603,6.8,6.6
8461,tm57795,,5.7
8462,tm109893,5.3,5.0
8463,tm3364,6.3,7.0
8464,tm7457,3.9,3.3
8465,tm61,5.2,5.0
8466,tm133278,5.4,5.4
8467,tm158617,4.1,3.5
8468,tm2211,5.2,5.1
8469,tm109693,6.5,6.1
8470,tm2878,4.1,4.5
8471,tm159352,6.4,6.0
8472,tm139236,5.0,5.1
8473,tm163340,4.4,3.0
8474,tm3836,6.4,5.7
8475,tm140747,6.8,7.0
8476,tm162886,5.4,5.3
8477,tm96440,5.6,5.3
8478,tm88566,6.6,6.3
8479,tm446591,6.8,6.0
8480,tm15604,6.0,5.7
8481,tm89128,6.4,6.5
8482,tm112305,5.2,
8483,tm66957,5.4,3.0
8484,tm64928,5.0,
8485,tm56395,6.1,5.7
8486,tm1102,5.1,
8487,tm165325,3.6,2.6
8488,tm83472,5.2,4.7
8489,tm16224,5.2,5.5
8490,tm153258,6.8,6.4
8491,tm99314,6.9,7.1
8492,tm7033,5.4,4.3
8493,tm6242,5.6,6.3
8494,tm53874,5.1,5.0
8495,tm82044,6.6,
8496,tm7496,5.6,5.5
8497,tm117296,5.6,2.0
8498,tm99988,5.3,4.9
8499,tm1345,6.2,5.3
8500,tm64603,6.0,4.7
8501,tm7265,5.7,5.0
8502,tm2865,4.7,4.3
8503,tm85410,5.5,5.5
8504,tm16537,5.7,4.6
8505,tm115918,6.7,7.7
8506,tm67692,4.3,4.5
8507,tm88677,5.9,5.3
8508,tm88617,5.6,5.3
8509,tm162830,5.7,5.0
8510,tm79526,5.2,5.3
8511,tm137977,6.3,5.8
8512,tm156388,5.3,4.7
8513,tm98597,5.7,4.6
8514,tm162381,5.1,4.8
8515,tm997,5.8,6.1
8516,tm16141,3.0,4.5
8517,tm6793,7.0,6.2
8518,tm2601,7.0,6.4
8519,tm69197,6.4,6.1
8520,tm59169,6.8,5.9
8521,tm72444,5.9,6.6
8522,tm78294,5.9,5.0
8523,tm165496,5.9,5.6
8524,tm160004,5.4,6.0
8525,tm320369,7.5,
8526,tm67007,5.2,4.9
8527,tm64939,5.6,5.8
8528,tm108526,5.7,
8529,tm5402,5.5,6.8
8530,tm59437,6.4,5.6
8531,tm10553,5.4,
8532,tm7930,6.5,6.4
8533,tm47071,5.6,5.0
8534,tm218984,6.6,4.0
8535,tm5162,6.1,4.4
8536,tm76749,5.6,6.2
8537,tm6542,5.6,7.4
8538,tm3632,4.8,4.7
8539,tm8894,4.8,4.3
8540,tm311548,7.1,7.0
8541,tm163500,4.8,4.9
8542,tm95847,5.7,5.2
8543,tm325439,6.3,3.0
8544,tm85300,5.8,
8545,tm161073,6.6,6.4
8546,tm15681,,6.8
8547,tm4442,5.8,6.4
8548,tm83723,6.9,6.1
8549,tm116860,5.9,4.4
8550,tm87782,6.6,
8551,tm23348,6.4,5.7
8552,tm84796,6.4,6.0
8553,tm54261,6.2,5.8
8554,tm80661,6.2,6.0
8555,tm118270,6.2,5.5
8556,tm118310,6.2,6.0
8557,tm1227,5.8,6.9
8558,tm5887,6.5,6.5
8559,tm114201,5.9,
8560,tm6088,6.0,5.5
8561,tm67830,6.2,6.2
8562,tm66036,6.0,5.4
8563,tm7724,6.6,6.0
8564,tm163136,6.6,6.4
8565,tm161419,5.7,5.5
8566,tm110888,5.8,6.2
8567,tm100001,5.6,4.7
8568,tm156591,5.5,5.5
8569,tm114234,4.5,4.7
8570,tm264330,4.3,
8571,tm88607,6.5,6.2
8572,tm138295,5.9,4.0
8573,tm82863,6.0,4.3
8574,tm63346,5.3,4.7
8575,tm99843,5.6,4.3
8576,tm241988,5.0,2.0
8577,tm84400,5.3,4.6
8578,tm95309,6.2,
8579,tm154438,6.1,6.6
8580,tm112452,5.6,5.7
8581,tm76138,5.3,
8582,tm4349,6.2,4.0
8583,tm17722,5.9,4.2
8584,tm81973,5.7,5.9
8585,tm78184,6.0,7.0
8586,tm162614,6.3,6.0
8587,tm79139,5.7,5.9
8588,tm132612,5.4,5.5
8589,tm87209,5.5,5.0
8590,tm1786,7.0,6.3
8591,tm41414,4.9,5.0
8592,tm115760,5.7,3.0
8593,tm2209,5.6,5.5
8594,tm80902,5.7,6.0
8595,tm104703,5.7,5.7
8596,tm4855,5.4,5.5
8597,tm437701,5.2,
8598,tm35201,5.5,6.1
8599,tm74487,4.5,3.4
8600,tm71370,6.0,6.0
8601,tm105780,5.2,4.4
8602,tm89557,6.5,6.3
8603,tm5718,5.9,5.9
8604,tm231186,5.5,5.0
8605,tm3207,5.9,
8606,tm108385,5.6,5.0
8607,tm88242,5.6,4.2
8608,tm89625,6.1,5.3
8609,tm137407,5.7,4.0
8610,tm67087,5.6,7.0
8611,tm111056,6.4,3.7
8612,tm115997,5.7,6.0
8613,tm66425,5.6,5.0
8614,tm76257,6.1,6.1
8615,tm8756,4.5,5.0
8616,tm213897,5.3,5.0
8617,tm110887,6.3,5.0
8618,tm68711,5.5,
8619,tm95443,5.0,5.9
8620,tm17996,,7.0
8621,tm110556,5.4,4.5
8622,tm117717,6.4,6.5
8623,tm19409,6.0,5.8
8624,tm67133,5.7,4.5
8625,tm73466,5.6,3.5
8626,tm62855,5.7,5.9
8627,tm18966,,8.0
8628,tm7709,5.9,4.3
8629,tm84001,4.6,
8630,tm83465,5.4,6.0
8631,tm148306,6.9,6.8
8632,tm74576,5.4,6.2
8633,tm6734,5.5,5.7
8634,tm35699,6.6,6.6
8635,tm83561,5.8,6.3
8636,tm15976,3.8,
8637,tm36331,6.9,6.8
8638,tm160639,6.1,6.4
8639,tm63433,5.9,6.0
8640,tm8006,6.5,
8641,tm264738,7.0,
8642,tm8477,6.0,5.5
8643,tm71842,6.3,5.7
8644,tm118254,6.0,5.5
8645,tm215787,6.1,
8646,tm6064,2.8,2.7
8647,tm139538,5.1,5.3
8648,tm162468,5.5,5.0
8649,tm4045,6.5,
8650,tm106911,6.0,4.4
8651,tm110878,4.7,5.5
8652,tm59956,6.6,5.2
8653,tm69903,6.0,4.5
8654,tm3703,5.1,
8655,tm95851,5.3,4.7
8656,tm63689,5.5,
8657,tm8314,5.3,4.3
8658,tm82196,5.9,5.7
8659,tm76127,5.7,5.0
8660,tm418595,4.2,6.0
8661,tm78463,5.7,5.3
8662,tm83413,4.7,5.0
8663,tm74984,6.9,6.9
8664,tm66265,5.6,6.0
8665,tm8966,5.3,6.0
8666,tm84294,5.6,5.5
8667,tm3717,5.4,5.0
8668,tm60163,6.4,
8669,tm87516,5.8,
8670,tm21652,6.8,7.0
8671,tm118821,6.4,
8672,tm7526,5.3,5.0
8673,tm7188,5.1,
8674,tm68639,5.4,5.4
8675,tm162922,5.5,7.0
8676,tm215426,7.2,8.3
8677,tm110218,5.9,5.7
8678,tm264853,4.7,2.0
8679,tm46955,6.3,3.8
8680,tm1396,6.7,4.5
8681,tm4554,2.6,2.7
8682,tm6440,5.3,5.2
8683,tm265101,4.9,4.5
8684,tm99682,5.1,4.9
8685,tm102781,5.2,5.2
8686,tm160248,5.7,
8687,tm17225,6.2,5.7
8688,tm117167,5.8,
8689,tm147099,6.5,6.1
8690,tm15833,6.4,5.7
8691,tm4655,6.6,
8692,tm5604,6.3,6.7
8693,tm88313,3.6,3.2
8694,tm137238,4.4,
8695,tm6772,4.6,3.8
8696,tm67973,6.0,6.0
8697,tm64949,4.7,5.0
8698,tm163511,5.0,6.3
8699,tm89198,5.5,
8700,tm113154,5.0,5.6
8701,tm215295,5.5,5.1
8702,tm83828,6.5,5.4
8703,tm91085,6.4,5.7
8704,tm81236,6.3,6.0
8705,tm163117,5.8,5.8
8706,tm224003,6.5,
8707,tm75894,5.7,6.1
8708,tm95965,5.7,
8709,tm8273,6.6,6.3
8710,tm16763,6.0,5.8
8711,tm156476,6.3,5.0
8712,tm2759,6.9,5.8
8713,tm106873,6.7,8.0
8714,tm83487,5.9,5.1
8715,tm3367,6.0,6.0
8716,tm16252,2.8,4.8
8717,tm48923,6.1,5.2
8718,tm1583,5.7,
8719,tm116723,5.6,4.9
8720,tm99134,6.2,4.0
8721,tm1540,6.3,7.0
8722,tm153674,5.7,5.0
8723,tm89635,5.9,5.4
8724,tm134252,5.6,6.6
8725,tm114975,5.1,
8726,tm76878,5.6,5.4
8727,tm89134,5.9,7.0
8728,tm89134,5.9,7.0
8729,tm206809,5.9,5.0
8730,tm83660,6.0,5.6
8731,tm4564,5.4,4.9
8732,tm112173,5.6,5.2
8733,tm68321,6.0,6.0
8734,tm138425,5.7,5.8
8735,tm220934,4.3,
8736,tm82785,6.2,3.5
8737,tm210833,7.0,
8738,tm67650,4.8,4.7
8739,tm161739,4.5,4.8
8740,tm76300,6.8,6.3
8741,tm77997,5.9,6.0
8742,tm8358,6.5,6.0
8743,tm89670,6.5,5.3
8744,tm160235,6.1,6.1
8745,tm73029,5.6,6.0
8746,tm143579,5.6,4.4
8747,tm65608,5.5,3.6
8748,tm157770,5.7,
8749,tm65314,6.1,
8750,tm5708,5.5,5.4
8751,tm64479,6.4,6.1
8752,tm96331,,5.1
8753,tm75517,6.4,
8754,tm17827,5.8,5.3
8755,tm160501,5.8,5.0
8756,tm67883,5.2,6.5
8757,tm71405,6.3,5.3
8758,tm82126,6.5,6.0
8759,tm99015,5.2,
8760,tm222540,5.4,
8761,tm78061,5.4,5.6
8762,tm73642,4.1,3.7
8763,tm114757,6.0,5.0
8764,tm107295,4.6,4.3
8765,tm155581,6.0,3.0
8766,tm2602,5.7,5.0
8767,tm35425,5.2,5.1
8768,tm126636,6.4,7.3
8769,tm64108,4.9,1.0
8770,tm265850,6.8,5.0
8771,tm81686,5.3,1.0
8772,tm17733,,6.0
8773,tm71435,6.3,5.7
8774,tm166891,5.1,4.8
8775,tm203864,5.8,6.0
8776,tm122861,4.9,3.0
8777,tm136802,5.2,
8778,tm117282,5.9,
8779,tm165975,5.3,4.6
8780,tm42065,5.0,3.3
8781,tm18938,6.4,
8782,tm102295,5.6,
8783,tm7096,6.1,6.2
8784,tm53571,5.9,5.7
8785,tm112135,5.5,5.0
8786,tm411555,8.2,
8787,tm66342,5.4,
8788,tm113984,5.1,5.0
8789,tm5757,5.8,6.0
8790,tm160749,6.7,
8791,tm141675,4.8,4.0
8792,tm89270,5.7,5.0
8793,tm4767,6.2,5.3
8794,tm115067,5.5,4.2
8795,tm133581,5.5,5.0
8796,tm3607,5.2,4.3
8797,tm37636,6.1,5.7
8798,tm85128,5.8,6.0
8799,tm159343,6.7,
8800,tm4292,5.4,3.5
8801,tm15807,6.4,
8802,tm21304,6.3,7.2
8803,tm69859,5.5,7.3
8804,tm5036,6.1,5.3
8805,tm264745,6.0,7.3
8806,tm138333,5.2,
8807,tm455755,6.3,9.0
8808,tm8013,5.6,5.7
8809,tm68754,5.6,6.0
8810,tm83399,5.4,6.0
8811,tm87553,5.0,5.0
8812,tm87258,5.8,5.7
8813,tm88194,5.2,5.0
8814,tm361370,5.1,
8815,tm117608,6.0,6.3
8816,tm59758,5.3,
8817,tm96193,5.4,5.8
8818,tm4659,5.9,6.4
8819,tm6860,5.2,5.0
8820,tm70886,4.4,5.0
8821,tm139017,5.7,5.8
8822,tm81690,5.1,5.0
8823,tm134555,5.9,2.0
8824,tm82656,6.3,
8825,tm139291,4.8,4.5
8826,tm115977,6.0,
8827,tm82417,4.4,3.5
8828,tm79594,6.4,
8829,tm406498,6.3,
8830,tm156380,5.4,5.0
8831,tm65315,6.1,6.0
8832,tm63953,5.6,5.0
8833,tm86670,6.1,5.8
8834,tm99611,6.0,1.8
8835,tm800556,4.0,
8836,tm806832,6.2,
8837,tm144977,6.4,6.4
8838,tm67012,5.6,6.0
8839,tm8533,5.4,6.6
8840,tm162314,6.0,6.0
8841,tm42447,6.0,6.6
8842,tm3546,5.3,
8843,tm55601,5.7,5.5
8844,tm110129,4.9,5.6
8845,tm66992,3.3,
8846,tm134003,4.0,6.0
8847,tm79348,5.2,4.5
8848,tm70500,5.2,
8849,tm78078,6.5,6.0
8850,tm265855,5.0,
8851,tm4533,5.4,5.3
8852,tm160505,6.3,7.0
8853,tm117298,6.0,5.7
8854,tm221846,6.0,
8855,tm159380,6.5,6.1
8856,tm83262,6.0,5.0
8857,tm139223,4.0,4.0
8858,tm264751,5.5,
8859,tm209470,4.8,
8860,tm82509,5.8,5.0
8861,tm54027,6.0,5.3
8862,tm63895,5.9,4.2
8863,tm76783,5.1,5.0
8864,tm88481,5.5,5.6
8865,tm800789,6.0,
8866,tm63278,5.7,5.7
8867,tm5043,5.7,4.6
8868,tm119299,6.2,5.7
8869,tm84443,5.6,
8870,tm145525,5.6,
8871,tm67989,5.7,4.7
8872,tm217952,6.3,
8873,tm69878,6.4,5.7
8874,tm5082,4.7,
8875,tm82254,5.9,5.0
8876,tm5364,5.7,6.3
8877,tm4308,5.2,
8878,tm85443,6.3,
8879,tm68340,6.1,
8880,tm89643,5.9,6.0
8881,tm5995,5.4,4.2
8882,tm70213,5.6,
8883,tm3623,6.0,5.7
8884,tm59962,6.2,5.7
8885,tm6281,6.5,
8886,tm207959,6.1,6.0
8887,tm8320,4.9,
8888,tm1733,5.0,6.0
8889,tm15309,5.2,3.7
8890,tm63754,5.1,
8891,tm19501,6.6,6.0
8892,tm111597,5.7,7.0
8893,tm67963,5.7,
8894,tm131498,7.0,7.0
8895,tm111881,5.5,4.0
8896,tm60500,6.5,7.0
8897,tm783343,4.7,
8898,tm110713,4.4,4.0
8899,tm10026,5.7,5.3
8900,tm3424,6.7,6.2
8901,tm7249,6.1,4.6
8902,tm72149,5.4,
8903,tm79758,4.2,6.5
8904,tm88616,6.0,5.2
8905,tm204335,5.8,7.0
8906,tm162163,4.6,4.3
8907,tm4631,5.8,
8908,tm42148,5.2,3.8
8909,tm3649,5.3,5.4
8910,tm4290,5.1,
8911,tm160564,5.2,5.0
8912,tm218580,6.8,6.2
8913,tm59548,5.9,5.9
8914,tm69821,4.7,
8915,tm140832,7.2,6.3
8916,tm7563,6.1,6.1
8917,tm78029,6.5,5.9
8918,tm5168,4.2,4.0
8919,tm321790,5.9,6.0
8920,tm582037,,
8921,tm264507,6.1,5.5
8922,tm137298,4.4,3.7
8923,tm96819,5.1,5.0
8924,tm111987,5.3,5.0
8925,tm116752,5.7,5.0
8926,tm9887,6.0,
8927,tm162351,5.7,6.0
8928,tm156679,5.7,
8929,tm3492,5.1,4.0
8930,tm5357,6.3,6.0
8931,tm100070,4.5,5.0
8932,tm108499,4.9,5.0
8933,tm91554,4.7,4.3
8934,tm4151,6.3,
8935,tm8890,6.1,4.3
8936,tm108374,5.9,4.2
8937,tm856913,,
8938,tm116863,5.8,7.0
8939,tm1925,6.6,5.3
8940,tm164289,4.8,4.0
8941,tm155716,5.2,4.0
8942,tm4340,5.5,5.0
8943,tm264793,5.2,5.0
8944,tm62442,5.7,5.7
8945,tm77416,6.2,6.5
8946,tm192453,4.8,2.0
8947,tm60311,6.0,
8948,tm66409,4.7,5.0
8949,tm5380,4.8,
8950,tm240541,6.0,
8951,tm64651,5.7,
8952,tm4472,5.5,
8953,tm808847,4.2,
8954,tm80023,6.5,10.0
8955,tm67318,5.8,5.0
8956,tm111550,6.1,5.3
8957,tm63972,5.9,5.0
8958,tm111459,5.2,8.0
8959,tm15017,5.8,7.3
8960,tm114230,6.1,5.0
8961,tm153146,6.2,5.0
8962,tm68948,5.1,7.2
8963,tm210313,5.9,5.8
8964,tm36315,5.8,5.2
8965,tm52843,5.3,4.3
8966,tm66674,5.0,
8967,tm137955,5.8,
8968,tm66674,5.0,
8969,tm154572,5.8,5.5
8970,tm137955,5.8,
8971,tm264908,5.2,
8972,tm112226,5.3,4.9
8973,tm87987,5.7,5.7
8974,tm227367,4.1,
8975,tm117481,4.8,
8976,tm265186,5.7,6.0
8977,tm217845,4.9,5.0
8978,tm5516,6.0,6.0
8979,tm686160,,
8980,tm192452,5.4,5.0
8981,tm309343,4.4,
8982,tm7748,5.0,4.0
8983,tm66502,5.2,
8984,tm71213,5.1,5.0
8985,tm83885,5.1,4.0
8986,tm154547,6.0,6.0
8987,tm94763,6.0,7.2
8988,tm89877,6.7,6.0
8989,tm75512,6.2,5.3
8990,tm114203,5.0,5.0
8991,tm106069,5.0,
8992,tm82637,5.3,5.0
8993,tm6570,6.0,5.0
8994,tm5717,5.2,4.2
8995,tm161091,5.4,
8996,tm344882,5.9,
8997,tm231178,5.1,5.7
8998,tm432537,4.2,
8999,tm96402,5.1,5.0
9000,tm99829,5.2,5.3
9001,tm412768,6.0,
9002,tm165360,5.9,5.5
9003,tm4273,7.1,
9004,tm4361,6.1,6.0
9005,tm65264,6.0,4.0
9006,tm90552,6.0,5.9
9007,tm83072,4.9,4.3
9008,tm99613,6.5,5.7
9009,tm161354,5.7,
9010,tm4743,5.8,5.8
9011,tm5781,5.1,5.0
9012,tm116075,4.9,5.0
9013,tm155948,5.3,6.0
9014,tm139098,5.6,5.0
9015,tm287028,5.5,
9016,tm6927,5.5,5.3
9017,tm162857,6.7,5.7
9018,tm118318,6.1,6.0
9019,tm164431,6.1,5.7
9020,tm85591,6.0,5.8
9021,tm218981,7.1,
9022,tm163377,6.2,
9023,tm106942,5.9,4.7
9024,tm110163,5.0,8.0
9025,tm5439,6.3,6.0
9026,tm81940,5.9,6.2
9027,tm4473,5.8,5.0
9028,tm68006,5.7,8.0
9029,tm1604,5.6,5.0
9030,tm72169,6.1,5.1
9031,tm67711,5.4,
9032,tm7554,6.5,
9033,tm76346,5.5,6.1
9034,tm86562,5.7,6.0
9035,tm67155,5.8,5.7
9036,tm81660,6.4,
9037,tm117131,6.3,
9038,tm66572,7.2,
9039,tm343292,5.6,
9040,tm115656,6.2,5.0
9041,tm195577,5.0,5.0
9042,tm4107,5.6,6.0
9043,tm769632,,
9044,tm82149,6.0,
9045,tm68233,5.5,5.0
9046,tm67323,5.8,6.0
9047,tm63131,4.7,10.0
9048,tm2380,5.6,4.0
9049,tm808043,6.9,
9050,tm204126,6.3,5.5
9051,tm342138,5.8,6.0
9052,tm18158,5.7,5.0
9053,tm75867,5.2,
9054,tm71829,6.1,
9055,tm757472,6.7,
9056,tm4628,5.7,4.0
9057,tm7903,5.5,6.4
9058,tm82801,6.0,4.3
9059,tm158680,6.0,6.0
9060,tm67227,5.9,3.0
9061,tm161285,5.8,
9062,tm164908,5.5,5.8
9063,tm224035,5.4,
9064,tm65429,6.4,
9065,tm95765,6.1,6.0
9066,tm300656,6.0,2.0
9067,tm166542,5.1,
9068,tm274240,3.2,
9069,tm81969,5.3,3.3
9070,tm94432,6.3,5.0
9071,tm93459,6.3,6.0
9072,tm67154,5.7,2.5
9073,tm4527,6.2,6.7
9074,tm264640,5.4,
9075,tm154782,6.1,6.3
